"sum","avg"
"1290","1290.0000000000000000"
"760","760.0000000000000000"
"272","272.0000000000000000"
"90","90.0000000000000000"
"3726","931.5000000000000000"
"1624","1624.0000000000000000"
"1083","1083.0000000000000000"
"5272","585.7777777777777778"
"51","51.0000000000000000"
"5674","1134.8000000000000000"
"1151","1151.0000000000000000"
"1019","1019.0000000000000000"
"1015","1015.0000000000000000"
"1260","1260.0000000000000000"
"316","316.0000000000000000"
"1472","1472.0000000000000000"
"1159","1159.0000000000000000"
"3271","1090.3333333333333333"
"434","434.0000000000000000"
"958","958.0000000000000000"
"948","948.0000000000000000"
"1002","1002.0000000000000000"
"468","468.0000000000000000"
"1470","1470.0000000000000000"
"72","72.0000000000000000"
"5136","1284.0000000000000000"
"29","29.0000000000000000"
"2357","785.6666666666666667"
"1677","559.0000000000000000"
"175","175.0000000000000000"
"133","133.0000000000000000"
"1049","1049.0000000000000000"
"1393","1393.0000000000000000"
"2125","1062.5000000000000000"
"107","107.0000000000000000"
"718","359.0000000000000000"
"77","77.0000000000000000"
"1387","1387.0000000000000000"
"2535","845.0000000000000000"
"1528","764.0000000000000000"
"986","986.0000000000000000"
"4148","691.3333333333333333"
"585","585.0000000000000000"
